"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Aggregate bands): 15-24","2024M01",1302.517,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Aggregate bands): 25-54","2024M01",4406.828,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Aggregate bands): 55-64","2024M01",1099.38,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Aggregate bands): 65+","2024M01",1184.236,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Aggregate bands): Total","2024M01",8326.486,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Aggregate bands): 15-24","2024M01",1260.894,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Aggregate bands): 25-54","2024M01",4351.802,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Aggregate bands): 55-64","2024M01",1176.967,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Aggregate bands): 65+","2024M01",1536.823,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (10-year bands): Total","2024M01",16319.447,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (10-year bands): 15-24","2024M01",2563.411,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (10-year bands): 25-34","2024M01",3237.488,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (10-year bands): 35-44","2024M01",2951.784,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (10-year bands): 45-54","2024M01",2569.358,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (10-year bands): 55-64","2024M01",2276.347,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (10-year bands): 65+","2024M01",2721.059,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (10-year bands): Total","2024M01",7992.961,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (10-year bands): 15-24","2024M01",1302.517,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (10-year bands): 25-34","2024M01",1641.523,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (10-year bands): 35-44","2024M01",1490.66,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (10-year bands): 45-54","2024M01",1274.645,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (10-year bands): 55-64","2024M01",1099.38,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (10-year bands): 65+","2024M01",1184.236,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (10-year bands): Total","2024M01",8326.486,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (10-year bands): 15-24","2024M01",1260.894,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (10-year bands): 25-34","2024M01",1595.965,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (10-year bands): 35-44","2024M01",1461.124,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (10-year bands): 45-54","2024M01",1294.713,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (10-year bands): 55-64","2024M01",1176.967,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (10-year bands): 65+","2024M01",1536.823,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M12",16306.894,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15-64","2023M12",13594.649,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15-24","2023M12",2565.241,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 25+","2023M12",13741.653,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Youth, adults): 15+","2023M12",7986.774,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Youth, adults): 15-64","2023M12",6806.684,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Youth, adults): 15-24","2023M12",1303.487,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Youth, adults): 25+","2023M12",6683.287,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Youth, adults): 15+","2023M12",8320.12,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Youth, adults): 15-64","2023M12",6787.965,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Youth, adults): 15-24","2023M12",1261.754,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Youth, adults): 25+","2023M12",7058.366,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Aggregate bands): Total","2023M12",16306.894,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Aggregate bands): 15-24","2023M12",2565.241,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Aggregate bands): 25-54","2023M12",8755.708,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Aggregate bands): 55-64","2023M12",2273.7,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Aggregate bands): 65+","2023M12",2712.245,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Aggregate bands): Total","2023M12",7986.774,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Aggregate bands): 15-24","2023M12",1303.487,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Aggregate bands): 25-54","2023M12",4405.187,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Aggregate bands): 55-64","2023M12",1098.01,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Aggregate bands): 65+","2023M12",1180.09,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Aggregate bands): Total","2023M12",8320.12,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Aggregate bands): 15-24","2023M12",1261.754,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Aggregate bands): 25-54","2023M12",4350.521,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Aggregate bands): 55-64","2023M12",1175.69,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Aggregate bands): 65+","2023M12",1532.155,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (10-year bands): Total","2023M12",16306.894,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (10-year bands): 15-24","2023M12",2565.241,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (10-year bands): 25-34","2023M12",3241.846,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (10-year bands): 35-44","2023M12",2946.2,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (10-year bands): 45-54","2023M12",2567.662,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (10-year bands): 55-64","2023M12",2273.7,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (10-year bands): 65+","2023M12",2712.245,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (10-year bands): Total","2023M12",7986.774,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (10-year bands): 15-24","2023M12",1303.487,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (10-year bands): 25-34","2023M12",1643.782,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (10-year bands): 35-44","2023M12",1487.719,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (10-year bands): 45-54","2023M12",1273.686,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (10-year bands): 55-64","2023M12",1098.01,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (10-year bands): 65+","2023M12",1180.09,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (10-year bands): Total","2023M12",8320.12,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (10-year bands): 15-24","2023M12",1261.754,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (10-year bands): 25-34","2023M12",1598.064,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (10-year bands): 35-44","2023M12",1458.481,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (10-year bands): 45-54","2023M12",1293.976,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (10-year bands): 55-64","2023M12",1175.69,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (10-year bands): 65+","2023M12",1532.155,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M11",16294.474,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15-64","2023M11",13590.903,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 15-24","2023M11",2567.049,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Youth, adults): 25+","2023M11",13727.425,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Youth, adults): 15+","2023M11",7980.57,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Youth, adults): 15-64","2023M11",6804.496,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Youth, adults): 15-24","2023M11",1304.377,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Youth, adults): 25+","2023M11",6676.193,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Youth, adults): 15+","2023M11",8313.904,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Youth, adults): 15-64","2023M11",6786.407,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Youth, adults): 15-24","2023M11",1262.672,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Youth, adults): 25+","2023M11",7051.232,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Aggregate bands): Total","2023M11",16294.474,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Aggregate bands): 15-24","2023M11",2567.049,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Aggregate bands): 25-54","2023M11",8752.726,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Aggregate bands): 55-64","2023M11",2271.128,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (Aggregate bands): 65+","2023M11",2703.571,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Aggregate bands): Total","2023M11",7980.57,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Aggregate bands): 15-24","2023M11",1304.377,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Aggregate bands): 25-54","2023M11",4403.485,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Aggregate bands): 55-64","2023M11",1096.634,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Male","Age (Aggregate bands): 65+","2023M11",1176.074,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Aggregate bands): Total","2023M11",8313.904,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Aggregate bands): 15-24","2023M11",1262.672,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Aggregate bands): 25-54","2023M11",4349.241,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Aggregate bands): 55-64","2023M11",1174.494,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Female","Age (Aggregate bands): 65+","2023M11",1527.497,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (10-year bands): Total","2023M11",16294.474,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (10-year bands): 15-24","2023M11",2567.049,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (10-year bands): 25-34","2023M11",3246.118,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
"Chile","Working-age population by sex and age (thousands)","LFS - National Employment Survey","Sex: Total","Age (10-year bands): 35-44","2023M11",2940.556,,,"Frequency: Monthly: 3 month moving average","Repository: ILO-STATISTICS - Micro data processing"
